Inst,Seed,Alpha,InitialNodes,Feasible,Of
instances\TV\eil22_50.csv,13,0.6,DemandPriority,True,798.49
instances\TV\eil22_50.csv,14,0.6,NoInitialNodes,True,685.35
instances\TV\eil22_50.csv,14,0.6,DistancePriority,True,789.78
instances\TV\eil22_50.csv,14,0.6,DemandPriority,True,796.17
instances\TV\eil22_50.csv,15,0.6,NoInitialNodes,True,799.12
instances\TV\eil22_50.csv,15,0.6,DistancePriority,True,762.72
instances\TV\eil22_50.csv,15,0.6,DemandPriority,True,680.96
instances\TV\eil22_50.csv,16,0.6,NoInitialNodes,True,839.15
instances\TV\eil22_50.csv,16,0.6,DistancePriority,True,743.55
instances\TV\eil22_50.csv,16,0.6,DemandPriority,True,859.34
instances\TV\eil22_50.csv,17,0.6,NoInitialNodes,True,691.78
instances\TV\eil22_50.csv,17,0.6,DistancePriority,True,735.93
instances\TV\eil22_50.csv,17,0.6,DemandPriority,True,783.02
instances\TV\eil22_50.csv,18,0.6,NoInitialNodes,True,733.94
instances\TV\eil22_50.csv,18,0.6,DistancePriority,True,725.6
instances\TV\eil22_50.csv,18,0.6,DemandPriority,True,824.35
instances\TV\eil22_50.csv,19,0.6,NoInitialNodes,True,785.51
instances\TV\eil22_50.csv,19,0.6,DistancePriority,True,759.17
instances\TV\eil22_50.csv,19,0.6,DemandPriority,True,774.26
instances\TV\eil22_50.csv,0,0.7,NoInitialNodes,True,715.22
instances\TV\eil22_50.csv,0,0.7,DistancePriority,True,685.24
instances\TV\eil22_50.csv,0,0.7,DemandPriority,True,714.68
instances\TV\eil22_50.csv,1,0.7,NoInitialNodes,True,760.32
instances\TV\eil22_50.csv,1,0.7,DistancePriority,True,776.09
instances\TV\eil22_50.csv,1,0.7,DemandPriority,True,697.02
instances\TV\eil22_50.csv,2,0.7,NoInitialNodes,True,788.27
instances\TV\eil22_50.csv,2,0.7,DistancePriority,True,737.53
instances\TV\eil22_50.csv,2,0.7,DemandPriority,True,684.59
instances\TV\eil22_50.csv,3,0.7,NoInitialNodes,True,817.51
instances\TV\eil22_50.csv,3,0.7,DistancePriority,True,848.24
instances\TV\eil22_50.csv,3,0.7,DemandPriority,True,752.38
instances\TV\eil22_50.csv,4,0.7,NoInitialNodes,True,759.82
instances\TV\eil22_50.csv,4,0.7,DistancePriority,True,807.82
instances\TV\eil22_50.csv,4,0.7,DemandPriority,True,892.68
instances\TV\eil22_50.csv,5,0.7,NoInitialNodes,True,807.77
instances\TV\eil22_50.csv,5,0.7,DistancePriority,True,699.77
instances\TV\eil22_50.csv,5,0.7,DemandPriority,True,835.84
instances\TV\eil22_50.csv,6,0.7,NoInitialNodes,True,724.39
instances\TV\eil22_50.csv,6,0.7,DistancePriority,True,780.42
instances\TV\eil22_50.csv,6,0.7,DemandPriority,True,730.12
instances\TV\eil22_50.csv,7,0.7,NoInitialNodes,True,906.98
instances\TV\eil22_50.csv,7,0.7,DistancePriority,True,708.05
instances\TV\eil22_50.csv,7,0.7,DemandPriority,True,772.46
instances\TV\eil22_50.csv,8,0.7,NoInitialNodes,True,731.77
instances\TV\eil22_50.csv,8,0.7,DistancePriority,True,839.02
instances\TV\eil22_50.csv,8,0.7,DemandPriority,True,709.01
instances\TV\eil22_50.csv,9,0.7,NoInitialNodes,True,778.29
instances\TV\eil22_50.csv,9,0.7,DistancePriority,True,720.23
instances\TV\eil22_50.csv,9,0.7,DemandPriority,True,747.43
instances\TV\eil22_50.csv,10,0.7,NoInitialNodes,True,736.67
instances\TV\eil22_50.csv,10,0.7,DistancePriority,True,719.47
instances\TV\eil22_50.csv,10,0.7,DemandPriority,True,789.27
instances\TV\eil22_50.csv,11,0.7,NoInitialNodes,True,652.54
instances\TV\eil22_50.csv,11,0.7,DistancePriority,True,712.83
instances\TV\eil22_50.csv,11,0.7,DemandPriority,True,544.45
instances\TV\eil22_50.csv,12,0.7,NoInitialNodes,True,741.28
instances\TV\eil22_50.csv,12,0.7,DistancePriority,True,767.75
instances\TV\eil22_50.csv,12,0.7,DemandPriority,True,716.33
instances\TV\eil22_50.csv,13,0.7,NoInitialNodes,True,742.3
instances\TV\eil22_50.csv,13,0.7,DistancePriority,True,841.51
instances\TV\eil22_50.csv,13,0.7,DemandPriority,True,808.44
instances\TV\eil22_50.csv,14,0.7,NoInitialNodes,True,795.73
instances\TV\eil22_50.csv,14,0.7,DistancePriority,True,847.38
instances\TV\eil22_50.csv,14,0.7,DemandPriority,True,723.52
instances\TV\eil22_50.csv,15,0.7,NoInitialNodes,True,888.02
instances\TV\eil22_50.csv,15,0.7,DistancePriority,True,721.59
instances\TV\eil22_50.csv,15,0.7,DemandPriority,True,685.29
instances\TV\eil22_50.csv,16,0.7,NoInitialNodes,True,753.49
instances\TV\eil22_50.csv,16,0.7,DistancePriority,True,716.72
instances\TV\eil22_50.csv,16,0.7,DemandPriority,True,714.53
instances\TV\eil22_50.csv,17,0.7,NoInitialNodes,True,772.33
instances\TV\eil22_50.csv,17,0.7,DistancePriority,True,837.77
instances\TV\eil22_50.csv,17,0.7,DemandPriority,True,844.35
instances\TV\eil22_50.csv,18,0.7,NoInitialNodes,True,846.41
instances\TV\eil22_50.csv,18,0.7,DistancePriority,True,775.73
instances\TV\eil22_50.csv,18,0.7,DemandPriority,True,799.4
instances\TV\eil22_50.csv,19,0.7,NoInitialNodes,True,701.46
instances\TV\eil22_50.csv,19,0.7,DistancePriority,True,718.37
instances\TV\eil22_50.csv,19,0.7,DemandPriority,True,780.84
instances\TV\eil22_50.csv,0,0.8,NoInitialNodes,True,848.34
instances\TV\eil22_50.csv,0,0.8,DistancePriority,True,906.4
instances\TV\eil22_50.csv,0,0.8,DemandPriority,True,778.11
instances\TV\eil22_50.csv,1,0.8,NoInitialNodes,True,763.73
instances\TV\eil22_50.csv,1,0.8,DistancePriority,True,819.0
instances\TV\eil22_50.csv,1,0.8,DemandPriority,True,809.84
instances\TV\eil22_50.csv,2,0.8,NoInitialNodes,True,679.71
instances\TV\eil22_50.csv,2,0.8,DistancePriority,True,850.75
instances\TV\eil22_50.csv,2,0.8,DemandPriority,True,816.89
instances\TV\eil22_50.csv,3,0.8,NoInitialNodes,True,836.75
instances\TV\eil22_50.csv,3,0.8,DistancePriority,True,800.29
instances\TV\eil22_50.csv,3,0.8,DemandPriority,True,833.25
instances\TV\eil22_50.csv,4,0.8,NoInitialNodes,True,781.9
instances\TV\eil22_50.csv,4,0.8,DistancePriority,True,865.9
instances\TV\eil22_50.csv,4,0.8,DemandPriority,True,811.75
instances\TV\eil22_50.csv,5,0.8,NoInitialNodes,True,744.74
instances\TV\eil22_50.csv,5,0.8,DistancePriority,True,917.82
instances\TV\eil22_50.csv,5,0.8,DemandPriority,True,917.82
instances\TV\eil22_50.csv,6,0.8,NoInitialNodes,True,748.12
instances\TV\eil22_50.csv,6,0.8,DistancePriority,True,794.49
instances\TV\eil22_50.csv,6,0.8,DemandPriority,True,724.98
instances\TV\eil22_50.csv,7,0.8,NoInitialNodes,True,792.68
instances\TV\eil22_50.csv,7,0.8,DistancePriority,True,823.53
instances\TV\eil22_50.csv,7,0.8,DemandPriority,True,893.7
instances\TV\eil22_50.csv,8,0.8,NoInitialNodes,True,774.16
instances\TV\eil22_50.csv,8,0.8,DistancePriority,True,870.12
instances\TV\eil22_50.csv,8,0.8,DemandPriority,True,786.05
instances\TV\eil22_50.csv,9,0.8,NoInitialNodes,True,786.03
instances\TV\eil22_50.csv,9,0.8,DistancePriority,True,749.07
instances\TV\eil22_50.csv,9,0.8,DemandPriority,True,787.92
instances\TV\eil22_50.csv,10,0.8,NoInitialNodes,True,696.46
instances\TV\eil22_50.csv,10,0.8,DistancePriority,True,790.75
instances\TV\eil22_50.csv,10,0.8,DemandPriority,True,717.82
instances\TV\eil22_50.csv,11,0.8,NoInitialNodes,True,691.55
instances\TV\eil22_50.csv,11,0.8,DistancePriority,True,821.29
instances\TV\eil22_50.csv,11,0.8,DemandPriority,True,838.2
instances\TV\eil22_50.csv,12,0.8,NoInitialNodes,True,817.13
instances\TV\eil22_50.csv,12,0.8,DistancePriority,True,939.4
instances\TV\eil22_50.csv,12,0.8,DemandPriority,True,760.26
instances\TV\eil22_50.csv,13,0.8,NoInitialNodes,True,713.04
instances\TV\eil22_50.csv,13,0.8,DistancePriority,True,764.43
instances\TV\eil22_50.csv,13,0.8,DemandPriority,True,727.66
instances\TV\eil22_50.csv,14,0.8,NoInitialNodes,True,772.54
instances\TV\eil22_50.csv,14,0.8,DistancePriority,True,801.42
instances\TV\eil22_50.csv,14,0.8,DemandPriority,True,802.07
instances\TV\eil22_50.csv,15,0.8,NoInitialNodes,True,866.12
instances\TV\eil22_50.csv,15,0.8,DistancePriority,True,705.78
instances\TV\eil22_50.csv,15,0.8,DemandPriority,True,767.71
instances\TV\eil22_50.csv,16,0.8,NoInitialNodes,True,764.71
instances\TV\eil22_50.csv,16,0.8,DistancePriority,True,821.8
instances\TV\eil22_50.csv,16,0.8,DemandPriority,True,821.8
instances\TV\eil22_50.csv,17,0.8,NoInitialNodes,True,805.76
instances\TV\eil22_50.csv,17,0.8,DistancePriority,True,739.75
instances\TV\eil22_50.csv,17,0.8,DemandPriority,True,843.71
instances\TV\eil22_50.csv,18,0.8,NoInitialNodes,True,839.14
instances\TV\eil22_50.csv,18,0.8,DistancePriority,True,881.5
instances\TV\eil22_50.csv,18,0.8,DemandPriority,True,857.2
instances\TV\eil22_50.csv,19,0.8,NoInitialNodes,True,778.95
instances\TV\eil22_50.csv,19,0.8,DistancePriority,True,741.37
instances\TV\eil22_50.csv,19,0.8,DemandPriority,True,773.67
instances\TV\eil22_50.csv,0,0.9,NoInitialNodes,True,855.84
instances\TV\eil22_50.csv,0,0.9,DistancePriority,True,895.81
instances\TV\eil22_50.csv,0,0.9,DemandPriority,True,901.46
instances\TV\eil22_50.csv,1,0.9,NoInitialNodes,True,831.58
instances\TV\eil22_50.csv,1,0.9,DistancePriority,True,867.62
instances\TV\eil22_50.csv,1,0.9,DemandPriority,True,772.72
instances\TV\eil22_50.csv,2,0.9,NoInitialNodes,True,878.75
instances\TV\eil22_50.csv,2,0.9,DistancePriority,True,857.2
instances\TV\eil22_50.csv,2,0.9,DemandPriority,True,790.04
instances\TV\eil22_50.csv,3,0.9,NoInitialNodes,True,847.77
instances\TV\eil22_50.csv,3,0.9,DistancePriority,True,735.22
instances\TV\eil22_50.csv,3,0.9,DemandPriority,True,821.91
instances\TV\eil22_50.csv,4,0.9,NoInitialNodes,True,764.07
instances\TV\eil22_50.csv,4,0.9,DistancePriority,True,717.29
instances\TV\eil22_50.csv,4,0.9,DemandPriority,True,880.79
instances\TV\eil22_50.csv,5,0.9,NoInitialNodes,True,644.84
instances\TV\eil22_50.csv,5,0.9,DistancePriority,True,919.85
instances\TV\eil22_50.csv,5,0.9,DemandPriority,True,885.89
instances\TV\eil22_50.csv,6,0.9,NoInitialNodes,True,720.92
instances\TV\eil22_50.csv,6,0.9,DistancePriority,True,857.06
instances\TV\eil22_50.csv,6,0.9,DemandPriority,True,903.46
instances\TV\eil22_50.csv,7,0.9,NoInitialNodes,True,812.8
instances\TV\eil22_50.csv,7,0.9,DistancePriority,True,725.04
instances\TV\eil22_50.csv,7,0.9,DemandPriority,True,771.06
instances\TV\eil22_50.csv,8,0.9,NoInitialNodes,True,860.62
instances\TV\eil22_50.csv,8,0.9,DistancePriority,True,700.56
instances\TV\eil22_50.csv,8,0.9,DemandPriority,True,807.43
instances\TV\eil22_50.csv,9,0.9,NoInitialNodes,True,699.41
instances\TV\eil22_50.csv,9,0.9,DistancePriority,True,690.96
instances\TV\eil22_50.csv,9,0.9,DemandPriority,True,815.79
instances\TV\eil22_50.csv,10,0.9,NoInitialNodes,True,696.34
instances\TV\eil22_50.csv,10,0.9,DistancePriority,True,949.79
instances\TV\eil22_50.csv,10,0.9,DemandPriority,True,787.43
instances\TV\eil22_50.csv,11,0.9,NoInitialNodes,True,714.08
instances\TV\eil22_50.csv,11,0.9,DistancePriority,True,774.03
instances\TV\eil22_50.csv,11,0.9,DemandPriority,True,899.87
instances\TV\eil22_50.csv,12,0.9,NoInitialNodes,True,846.1
instances\TV\eil22_50.csv,12,0.9,DistancePriority,True,757.12
instances\TV\eil22_50.csv,12,0.9,DemandPriority,True,943.92
instances\TV\eil22_50.csv,13,0.9,NoInitialNodes,True,776.15
instances\TV\eil22_50.csv,13,0.9,DistancePriority,True,804.99
instances\TV\eil22_50.csv,13,0.9,DemandPriority,True,713.75
instances\TV\eil22_50.csv,14,0.9,NoInitialNodes,True,821.2
instances\TV\eil22_50.csv,14,0.9,DistancePriority,True,885.77
instances\TV\eil22_50.csv,14,0.9,DemandPriority,True,847.52
instances\TV\eil22_50.csv,15,0.9,NoInitialNodes,True,814.2
instances\TV\eil22_50.csv,15,0.9,DistancePriority,True,854.47
instances\TV\eil22_50.csv,15,0.9,DemandPriority,True,928.27
instances\TV\eil22_50.csv,16,0.9,NoInitialNodes,True,854.19
instances\TV\eil22_50.csv,16,0.9,DistancePriority,True,874.87
instances\TV\eil22_50.csv,16,0.9,DemandPriority,True,816.27
instances\TV\eil22_50.csv,17,0.9,NoInitialNodes,True,848.78
instances\TV\eil22_50.csv,17,0.9,DistancePriority,True,717.39
instances\TV\eil22_50.csv,17,0.9,DemandPriority,True,834.9
instances\TV\eil22_50.csv,18,0.9,NoInitialNodes,True,833.45
instances\TV\eil22_50.csv,18,0.9,DistancePriority,True,841.61
instances\TV\eil22_50.csv,18,0.9,DemandPriority,True,778.15
instances\TV\eil22_50.csv,19,0.9,NoInitialNodes,True,826.67
instances\TV\eil22_50.csv,19,0.9,DistancePriority,True,831.09
instances\TV\eil22_50.csv,19,0.9,DemandPriority,True,771.59
instances\TV\eil22_50.csv,0,1,NoInitialNodes,True,845.33
instances\TV\eil22_50.csv,0,1,DistancePriority,True,895.68
instances\TV\eil22_50.csv,0,1,DemandPriority,True,730.46
instances\TV\eil22_50.csv,1,1,NoInitialNodes,True,930.05
instances\TV\eil22_50.csv,1,1,DistancePriority,True,917.95
instances\TV\eil22_50.csv,1,1,DemandPriority,True,908.83
instances\TV\eil22_50.csv,2,1,NoInitialNodes,True,935.87
instances\TV\eil22_50.csv,2,1,DistancePriority,True,968.83
instances\TV\eil22_50.csv,2,1,DemandPriority,True,914.11
instances\TV\eil22_50.csv,3,1,NoInitialNodes,True,876.9
instances\TV\eil22_50.csv,3,1,DistancePriority,True,852.15
instances\TV\eil22_50.csv,3,1,DemandPriority,True,817.33
instances\TV\eil22_50.csv,4,1,NoInitialNodes,True,842.91
instances\TV\eil22_50.csv,4,1,DistancePriority,True,821.65
instances\TV\eil22_50.csv,4,1,DemandPriority,True,785.92
instances\TV\eil22_50.csv,5,1,NoInitialNodes,True,784.95
instances\TV\eil22_50.csv,5,1,DistancePriority,True,842.23
instances\TV\eil22_50.csv,5,1,DemandPriority,True,880.95
instances\TV\eil22_50.csv,6,1,NoInitialNodes,True,716.06
instances\TV\eil22_50.csv,6,1,DistancePriority,True,842.6
instances\TV\eil22_50.csv,6,1,DemandPriority,True,916.28
instances\TV\eil22_50.csv,7,1,NoInitialNodes,True,813.87
instances\TV\eil22_50.csv,7,1,DistancePriority,True,798.21
instances\TV\eil22_50.csv,7,1,DemandPriority,True,722.19
instances\TV\eil22_50.csv,8,1,NoInitialNodes,True,813.99
instances\TV\eil22_50.csv,8,1,DistancePriority,True,660.96
instances\TV\eil22_50.csv,8,1,DemandPriority,True,876.8
instances\TV\eil22_50.csv,9,1,NoInitialNodes,True,857.88
instances\TV\eil22_50.csv,9,1,DistancePriority,True,904.24
instances\TV\eil22_50.csv,9,1,DemandPriority,True,719.26
instances\TV\eil22_50.csv,10,1,NoInitialNodes,True,838.12
instances\TV\eil22_50.csv,10,1,DistancePriority,True,803.24
instances\TV\eil22_50.csv,10,1,DemandPriority,True,836.82
instances\TV\eil22_50.csv,11,1,NoInitialNodes,True,910.63
instances\TV\eil22_50.csv,11,1,DistancePriority,True,780.64
instances\TV\eil22_50.csv,11,1,DemandPriority,True,987.82
instances\TV\eil22_50.csv,12,1,NoInitialNodes,True,742.86
instances\TV\eil22_50.csv,12,1,DistancePriority,True,879.92
instances\TV\eil22_50.csv,12,1,DemandPriority,True,996.56
instances\TV\eil22_50.csv,13,1,NoInitialNodes,True,835.17
instances\TV\eil22_50.csv,13,1,DistancePriority,True,824.79
instances\TV\eil22_50.csv,13,1,DemandPriority,True,884.72
instances\TV\eil22_50.csv,14,1,NoInitialNodes,True,793.09
instances\TV\eil22_50.csv,14,1,DistancePriority,True,893.1
instances\TV\eil22_50.csv,14,1,DemandPriority,True,960.67
instances\TV\eil22_50.csv,15,1,NoInitialNodes,True,915.76
instances\TV\eil22_50.csv,15,1,DistancePriority,True,869.5
instances\TV\eil22_50.csv,15,1,DemandPriority,True,834.32
instances\TV\eil22_50.csv,16,1,NoInitialNodes,True,916.26
instances\TV\eil22_50.csv,16,1,DistancePriority,True,775.16
instances\TV\eil22_50.csv,16,1,DemandPriority,True,727.12
instances\TV\eil22_50.csv,17,1,NoInitialNodes,True,981.2
instances\TV\eil22_50.csv,17,1,DistancePriority,True,923.33
instances\TV\eil22_50.csv,17,1,DemandPriority,True,852.87
instances\TV\eil22_50.csv,18,1,NoInitialNodes,True,854.5
instances\TV\eil22_50.csv,18,1,DistancePriority,True,919.32
instances\TV\eil22_50.csv,18,1,DemandPriority,True,893.82
instances\TV\eil22_50.csv,19,1,NoInitialNodes,True,956.37
instances\TV\eil22_50.csv,19,1,DistancePriority,True,746.43
instances\TV\eil22_50.csv,19,1,DemandPriority,True,817.03
instances\TV\eil22_66.csv,0,0,NoInitialNodes,True,485.49
instances\TV\eil22_66.csv,0,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,0,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,1,0,NoInitialNodes,True,497.23
instances\TV\eil22_66.csv,1,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,1,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,2,0,NoInitialNodes,True,505.74
instances\TV\eil22_66.csv,2,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,2,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,3,0,NoInitialNodes,True,497.23
instances\TV\eil22_66.csv,3,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,3,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,4,0,NoInitialNodes,True,499.25
instances\TV\eil22_66.csv,4,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,4,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,5,0,NoInitialNodes,True,489.59
instances\TV\eil22_66.csv,5,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,5,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,6,0,NoInitialNodes,True,497.23
instances\TV\eil22_66.csv,6,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,6,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,7,0,NoInitialNodes,True,505.74
instances\TV\eil22_66.csv,7,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,7,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,8,0,NoInitialNodes,True,489.59
instances\TV\eil22_66.csv,8,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,8,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,9,0,NoInitialNodes,True,485.49
instances\TV\eil22_66.csv,9,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,9,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,10,0,NoInitialNodes,True,497.23
instances\TV\eil22_66.csv,10,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,10,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,11,0,NoInitialNodes,True,499.25
instances\TV\eil22_66.csv,11,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,11,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,12,0,NoInitialNodes,True,485.49
instances\TV\eil22_66.csv,12,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,12,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,13,0,NoInitialNodes,True,489.59
instances\TV\eil22_66.csv,13,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,13,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,14,0,NoInitialNodes,True,497.23
instances\TV\eil22_66.csv,14,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,14,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,15,0,NoInitialNodes,True,505.74
instances\TV\eil22_66.csv,15,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,15,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,16,0,NoInitialNodes,True,499.25
instances\TV\eil22_66.csv,16,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,16,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,17,0,NoInitialNodes,True,489.59
instances\TV\eil22_66.csv,17,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,17,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,18,0,NoInitialNodes,True,497.23
instances\TV\eil22_66.csv,18,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,18,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,19,0,NoInitialNodes,True,505.74
instances\TV\eil22_66.csv,19,0,DistancePriority,False,402.27
instances\TV\eil22_66.csv,19,0,DemandPriority,False,402.27
instances\TV\eil22_66.csv,0,0.1,NoInitialNodes,True,511.2
instances\TV\eil22_66.csv,0,0.1,DistancePriority,False,419.52
instances\TV\eil22_66.csv,0,0.1,DemandPriority,False,407.58
instances\TV\eil22_66.csv,1,0.1,NoInitialNodes,False,303.82
instances\TV\eil22_66.csv,1,0.1,DistancePriority,False,425.55
instances\TV\eil22_66.csv,1,0.1,DemandPriority,False,382.54
instances\TV\eil22_66.csv,2,0.1,NoInitialNodes,False,315.37
instances\TV\eil22_66.csv,2,0.1,DistancePriority,True,566.39
instances\TV\eil22_66.csv,2,0.1,DemandPriority,False,409.84
instances\TV\eil22_66.csv,3,0.1,NoInitialNodes,True,494.84
instances\TV\eil22_66.csv,3,0.1,DistancePriority,False,433.43
instances\TV\eil22_66.csv,3,0.1,DemandPriority,False,433.43
instances\TV\eil22_66.csv,4,0.1,NoInitialNodes,True,531.03
instances\TV\eil22_66.csv,4,0.1,DistancePriority,True,562.57
instances\TV\eil22_66.csv,4,0.1,DemandPriority,True,547.22
instances\TV\eil22_66.csv,5,0.1,NoInitialNodes,True,506.45
instances\TV\eil22_66.csv,5,0.1,DistancePriority,False,423.91
instances\TV\eil22_66.csv,5,0.1,DemandPriority,False,433.94
instances\TV\eil22_66.csv,6,0.1,NoInitialNodes,False,314.85
instances\TV\eil22_66.csv,6,0.1,DistancePriority,False,414.54
instances\TV\eil22_66.csv,6,0.1,DemandPriority,False,414.98
instances\TV\eil22_66.csv,7,0.1,NoInitialNodes,False,411.53
instances\TV\eil22_66.csv,7,0.1,DistancePriority,True,572.94
instances\TV\eil22_66.csv,7,0.1,DemandPriority,True,572.94
instances\TV\eil22_66.csv,8,0.1,NoInitialNodes,False,430.0
instances\TV\eil22_66.csv,8,0.1,DistancePriority,False,423.47
instances\TV\eil22_66.csv,8,0.1,DemandPriority,False,425.72
instances\TV\eil22_66.csv,9,0.1,NoInitialNodes,False,297.34
instances\TV\eil22_66.csv,9,0.1,DistancePriority,True,595.03
instances\TV\eil22_66.csv,9,0.1,DemandPriority,True,556.76
instances\TV\eil22_66.csv,10,0.1,NoInitialNodes,True,521.88
instances\TV\eil22_66.csv,10,0.1,DistancePriority,False,385.63
instances\TV\eil22_66.csv,10,0.1,DemandPriority,False,385.63
instances\TV\eil22_66.csv,11,0.1,NoInitialNodes,False,421.38
